	qid	rid	q_sen	r_sen	label
455	127	2	临街吗	朝阳北路	0
456	128	0	价格能少吗	可以商量	1
457	128	1	价格能少吗	你觉得房子怎么样	0
458	129	0	您好，请问这个房子周边有哪些学校？	这房子属于丰台	0
459	129	1	您好，请问这个房子周边有哪些学校？	没到东城	0
460	129	2	您好，请问这个房子周边有哪些学校？	西革新里属于东城	0
461	130	0	这种房子可以商业贷款吗	?	0
462	130	1	这种房子可以商业贷款吗	是得	0
463	130	2	这种房子可以商业贷款吗	不客气	0
464	130	3	这种房子可以商业贷款吗	方便的话咱们留个联系方式	0
465	130	4	这种房子可以商业贷款吗	我的电话PHONE，微信号也是这个	0
466	131	0	您好，请问这个房子周边有哪些学校？	想象国际小学	1
467	131	1	您好，请问这个房子周边有哪些学校？	私立一中	1
468	131	2	您好，请问这个房子周边有哪些学校？	翰林国际学校幼儿园到高中	1
469	131	3	您好，请问这个房子周边有哪些学校？	是的	0
470	131	4	您好，请问这个房子周边有哪些学校？	在吗	0
471	132	0	初中呢	初中距离大约1公里内	0
472	132	1	初中呢	亲，我加您微信吧，给您发一下位置😊	0
473	133	0	哪里	台湖	1
474	133	1	哪里	您好，您主要考虑那个区域的房子呢？	0
475	133	2	哪里	您好，您大概考虑什么样的房子呢？可以帮您匹配房源。	0
476	134	0	这个是一期？	是的，这个是高层的	1
477	134	1	这个是一期？	刘先生，这个电话也是你的微信吗？	0
478	134	2	这个是一期？	方便的话，我加下你微信，你通过下	0
479	134	3	这个是一期？	我已经加您了，你通过下	0
480	134	4	这个是一期？	你是这个周六有时间看房是吧	0
481	135	0	这个小区给按揭吗	那买第二套要首付5成	0
482	135	1	这个小区给按揭吗	市值的不行，商贷可以	0
483	135	2	这个小区给按揭吗	方便留个联系方式，看房我可以提前约房东。	0
484	135	3	这个小区给按揭吗	有其他问题也可以随时咨询我	0
485	136	0	能公积金吗？	可以公积金贷款	1
486	136	1	能公积金吗？	可以	0
487	136	2	能公积金吗？	你们几点钟有时间	0
488	136	3	能公积金吗？	你们是几点过来呢	0
489	136	4	能公积金吗？	可以	0
490	137	0	增值税有没有	有的	1
491	137	1	增值税有没有	你这边想要没有增值税的房子吗	0
492	137	2	增值税有没有	您可以给我说一下你的需求我给你推荐一下	0
493	137	3	增值税有没有	一期有	0
494	137	4	增值税有没有	你这边预算大概是多少呢	0
495	138	0	明天能看吗？	业主最近不太愿意让看房	1
496	138	1	明天能看吗？	明天您几点	0
497	138	2	明天能看吗？	我先联系一下业主，明天您几点方便	0
498	139	0	要全款吗？	业主是这样子想的	0
499	139	1	要全款吗？	这几天也有客户在谈	0
500	139	2	要全款吗？	好的	0
501	139	3	要全款吗？	您觉得这套房子怎么样	0
502	139	4	要全款吗？	全款可以谈价格	0
503	140	0	周边配套成熟一点的	您这边可有意向的小区呢	0
504	140	1	周边配套成熟一点的	祥源城这个小区，很符合您的要求，	1
505	140	2	周边配套成熟一点的	这边给您看几套？	0
506	140	3	周边配套成熟一点的	您这边是考虑几居室呢	0
507	140	4	周边配套成熟一点的	对楼层可有要求	0
508	141	0	他最低多少钱？	应该是400万左右吧 业主说没有说具体的低价，要根据客户付款方式谈。	1
509	141	1	他最低多少钱？	您这边什么价格呢？	0
510	141	2	他最低多少钱？	360万业主不卖	0
511	142	0	可以贷多少年	你现在的年龄	0
512	142	1	可以贷多少年	马上算	0
513	142	2	可以贷多少年	二十年，月供2400多	1
514	142	3	可以贷多少年	36万	0
515	142	4	可以贷多少年	一楼	0
516	143	0	您好，我正在看造甲南里的房子	是的	0
517	143	1	您好，我正在看造甲南里的房子	暂时应该不会的	0
518	143	2	您好，我正在看造甲南里的房子	嗯嗯	0
519	143	3	您好，我正在看造甲南里的房子	您是想出售，还是想买一套那边的房子！	0
520	143	4	您好，我正在看造甲南里的房子	前两年有说的那边要拆，到现在也没规划！您可以再等等，这个东西不太好说啊	0
521	144	0	这个是什么学区啊	虎踞路	0
522	144	1	这个是什么学区啊	虎距关	0
523	144	2	这个是什么学区啊	在河海大学旁边	0
524	145	0	这个可以谈到多少	价格上肯定争取给谈到最低,业主上一套成交89万，也和业主传递了，不认可这个价格	1
525	145	1	这个可以谈到多少	96-95万这个意思.	1
526	145	2	这个可以谈到多少	这套装修上好一些,	0
527	146	0	这个房子怎么有时候能看到，有时候看不到呢，在官网上	您好，这房子已经签约了	1
528	146	1	这个房子怎么有时候能看到，有时候看不到呢，在官网上	这两套房子您考虑吗，也是新楼的，性价比也很高	0
529	146	2	这个房子怎么有时候能看到，有时候看不到呢，在官网上	这套南向的您考虑吗	0
530	147	0	是啊，现在心里底线多少？	稍等哈😅	0
531	147	1	是啊，现在心里底线多少？	哈喽 哥	0
532	147	2	是啊，现在心里底线多少？	问完了	0
533	148	0	目前他们最低心里价位	之前年前268万。现在我在聊一聊	1
534	148	1	目前他们最低心里价位	嗯。明白	0
535	148	2	目前他们最低心里价位	您做公积金贷款 那肯定她自己还	0
536	149	0	有房产证照片么	目前还没有	1
537	149	1	有房产证照片么	有产证的	0
538	149	2	有房产证照片么	我先约下看房	0
539	149	3	有房产证照片么	看房的时候我照片给您看	0
540	149	4	有房产证照片么	房东产证照片打我们也不好都发给客户	0
541	150	0	学区怎么样?	都很好的，	1
542	150	1	学区怎么样?	是的	0
543	150	2	学区怎么样?	里面有一栋小面积的不是回迁的，别的都是回迁的	0
544	151	0	税多少？	这个是37栋70年住宅	0
545	151	1	税多少？	税费个税2%契税1%	1
546	151	2	税多少？	一个是40年公寓证 一个是70年住宅证面积同等 但用途性质不一样	0
547	151	3	税多少？	住宅正常我们过户税费1.7万	1
548	151	4	税多少？	公寓过户税费在3～4万	1
549	152	0	这个最低多钱？	价格有商量	1
550	152	1	这个最低多钱？	明天帮您问问业主	1
551	152	2	这个最低多钱？	嗯嗯	0
552	153	0	这套房源价格还有优惠空间吗？	看上房可以和房主聊聊	1
553	153	1	这套房源价格还有优惠空间吗？	您是落户吗	0
554	153	2	这套房源价格还有优惠空间吗？	还是本地	0
555	154	0	这套房源价格还有优惠空间么？	您好	0
556	154	1	这套房源价格还有优惠空间么？	您发的房子还在的，链家网所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。	0
557	154	2	这套房源价格还有优惠空间么？	这套房子业主着急出售，满五年唯一，购房成本低，小区中间位置的，看看感兴趣吗	0
558	155	0	配套啥的我都了解	嗯嗯好的	1
559	155	1	配套啥的我都了解	那有意向的话 来实地看看  	1
560	155	2	配套啥的我都了解	喔喔这样啊。 	1
561	155	3	配套啥的我都了解	好的	1
562	155	4	配套啥的我都了解	您这边首付想控制在多少？	0
563	156	0	这套支持公积金吗	房子本身是支持，就是不知道房东那边愿不愿意接受	1
564	156	1	这套支持公积金吗	之前是商贷还是公积金？	1
565	156	2	这套支持公积金吗	首付最少40%	1
566	156	3	这套支持公积金吗	之前公积金贷款就不好说了，您公积金还有多少余额？	1
567	157	0	这个再哪里？	徐汇滨江板块	0
568	157	1	这个再哪里？	徐家汇商圈	0
569	157	2	这个再哪里？	滨江边上，您可直接收项目名字，尚海湾豪庭	0
570	158	0	好的。这个房子靠马路不	1栋	0
571	158	1	好的。这个房子靠马路不	不临街的	1
572	158	2	好的。这个房子靠马路不	哦哦哦～	0
573	159	0	满二，怎么出税的呢？	有的，	0
574	159	1	满二，怎么出税的呢？	其实只要总价您合适就行，他哪怕税再少，业主把房价给加上十万，总价反而更高	0
575	159	2	满二，怎么出税的呢？	和正常商品房小区都一样，满二没有增值税。满五唯一没有个税。碰到原值特别高的个税少	1
576	159	3	满二，怎么出税的呢？	您最近来看看吗？	0
577	159	4	满二，怎么出税的呢？	刚才的那两个是相对比较好的，那有钥匙，一个是提前约业主，那我就等您消息了	0
578	160	0	明天这个房子能看吗	可以	1
579	160	1	明天这个房子能看吗	这个业主诚心卖 买的已经定了	0
580	160	2	明天这个房子能看吗	所以着急	0
581	161	0	什么时候能够看房呢？	哪一套房子？	0
582	161	1	什么时候能够看房呢？	上个月就卖掉了	1
583	161	2	什么时候能够看房呢？	现在没有这种99平米比较优质的在出售了	0
584	162	0	哦，价能谈吗？	要所有房子都能讲个2.30万	0
585	162	1	哦，价能谈吗？	房子就不愁卖了	0
586	162	2	哦，价能谈吗？	您这边看房子也应该看很久了呢	0
587	163	0	对了明天1150可以看吗	晚点确定好跟您说	1
588	163	1	对了明天1150可以看吗	这边确定好了，明天下午3点可以看房，您到时候时间没问题吧	1
589	163	2	对了明天1150可以看吗	好，那明天下午见	0
590	164	0	可以看看	那就明天14点，欣心家园门口见！	1
591	164	1	可以看看	您好，	0
592	164	2	可以看看	今天有两套房子不错，给你推荐下，	0
593	165	0	方便带看一下吗	好的	0
594	165	1	方便带看一下吗	不客气	0
595	165	2	方便带看一下吗	这个小区环境也非常不错	0
596	166	0	您好，请问这个房子周边有哪些学校	房子旁边有苗儿石小学，鸿恩寺实验小学，中学	1
597	166	1	您好，请问这个房子周边有哪些学校	有个私立的新村国兴小学	1
598	166	2	您好，请问这个房子周边有哪些学校	苗儿石小学	1
599	166	3	您好，请问这个房子周边有哪些学校	您这边是考虑学区房是吧？	0
600	166	4	您好，请问这个房子周边有哪些学校	老师	0
601	167	0	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	还有套一样的户型，装修漂亮点。价格贵点	0
602	167	1	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	我发你看下	0
603	167	2	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	这个房子是简装得，如果客户不介意，买来出租，自住都可以，但是对于对装修要求高的，可能就不喜欢简装得	0
604	167	3	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	没有啊	0
605	167	4	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	这套	0
606	168	0	什么时候能够看房呢？	下午房东都可以	1
607	168	1	什么时候能够看房呢？	有的	0
608	168	2	什么时候能够看房呢？	你方便留个电话给我吗？	0
609	169	0	是精装的吗	嗯，这套房子在的。	0
610	169	1	是精装的吗	前面是小河，也没遮挡。	0
611	169	2	是精装的吗	上面有照片啊，可以看得到房子情况	0
612	169	3	是精装的吗	都是精装的	1
613	169	4	是精装的吗	您如果有空的话，我可以带您去现场看一下房子	0
614	170	0	价格可以少吗	看好价格可以商量的，房东阿姨诚心卖的，爬不上楼	1
615	170	1	价格可以少吗	感谢您的信任！您好！我是贝壳-欢家居陶玲，来自武汉阳逻，很高兴为您服务！	0
616	170	2	价格可以少吗	51.5万	0
617	171	0	这是几期的	首套是百分之三十	0
618	171	1	这是几期的	二套是百分之五十	0
619	171	2	这是几期的	这是三期的	1
620	171	3	这是几期的	是老证	0
621	171	4	这是几期的	这个房子看房还是蛮方便的	0
622	172	0	您好，请问这个房子的首付、税费和贷款是怎样的？	您好	0
623	172	1	您好，请问这个房子的首付、税费和贷款是怎样的？	您是首套还是二套呢	1
624	172	2	您好，请问这个房子的首付、税费和贷款是怎样的？	您麦克风没有授权	0
625	173	0	房屋买卖怎么会有赠予税呢	嗯	0
626	173	1	房屋买卖怎么会有赠予税呢	就是父母赠予吧。	1
627	173	2	房屋买卖怎么会有赠予税呢	可以走赠与	0
628	173	3	房屋买卖怎么会有赠予税呢	他们应该当时不懂，为了省税	0
629	174	0	这个小学是什么	在的	0
630	174	1	这个小学是什么	是的	0
631	174	2	这个小学是什么	树人小学加中学	1
632	175	0	能看吗	几点	1
633	175	1	能看吗	好的	0
634	175	2	能看吗	那我给业主打个电话问问在不在家	0
635	176	0	他这个家具怎么办	家具全留不带走，我和房东沟通过	1
636	176	1	他这个家具怎么办	书房的确需要自己改动了	0
637	176	2	他这个家具怎么办	目前江湾府这套是还可以的，像您自住肯定是需要一个车位。房子450加车位20，您可以先实地看，看满意了，我们再去谈把价格还一还。	0
638	176	3	他这个家具怎么办	这书房位置是很好的，能看到江	0
639	176	4	他这个家具怎么办	我们可以加个微信，您考虑这几天，我也关注一下这小区，有什么新房源，我及时通知您	0
640	177	0	教育方面是七小么	是曲江七小	1
